"DisplayName","CreatedDateTime","AccountEnabled","AppRoleAssignmentRequired","TagList","ReplyUrls","ServicePrincipalType","Id"
"Office365 Zoom","2025-05-22T04:57:52Z","True","False","","https://aedrouting.ediscovery.office.com,https://zoom-cs-prodeuss1.ediscovery.office.com,https://cus01aedrouting.ediscovery.office.com,https://office365zoom.cloudapp.net,https://zoom-cs-prodeuss1.cloudapp.net,https://wus2.proxyservice.ediscovery.office365.com/signin-oidc,https://wus.proxyservice.ediscovery.office365.com/signin-oidc,https://eus.proxyservice.ediscovery.office365.com/signin-oidc,https://cus.proxyservice.ediscovery.office365.com/signin-oidc,https://weur.proxyservice.ediscovery.office365.com/signin-oidc,https://seas.proxyservice.ediscovery.office365.com/signin-oidc,https://ncus.proxyservice.ediscovery.office365.com/signin-oidc,https://scus.proxyservice.ediscovery.office365.com/signin-oidc,https://gcc.proxyservice.ediscovery.office365.com/signin-oidc,https://routing-gcc01.usgovcloudapp.net/,https://neur.proxyservice.ediscovery.office365.com/signin-oidc,https://jpe.proxyservice.ediscovery.office365.com/signin-oidc,https://sdf1.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://sdf2.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://msit1.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://msit2.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://nam1.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://nam2.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://eur1.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://eur2.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://apc1.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://apc2.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://gccm1.proxyservice.ediscoverysvc.office365.us/signin-oidc,https://gccm2.proxyservice.ediscoverysvc.office365.us/signin-oidc,https://sdf.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://msit.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://nam.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://eur.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://apc.proxyservice.ediscovery.svc.cloud.microsoft/signin-oidc,https://gccm.proxyservice.ediscoverysvc.office365.us/signin-oidc","Application","709de5b8-d56b-40e6-b093-34600694ee0a"
"Microsoft Information Protection Sync Service","2025-05-22T04:57:51Z","True","False","","","Application","0a85e3c3-7e90-4a26-8c35-bb3f7687d2c9"
"Connectors","2025-05-22T04:57:51Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://login.microsoftonline.com/common/oauth2/nativeclient,https://outlook.office.com/connectors/signin-oidc,https://outlook.office.com/connectors/signin-yammer-oidc,https://outlook.office.com/connectors/signin-dynamics-oidc,https://outlook.office365.com/connectors/signin-oidc,https://outlook.office.com/connectors/signin-forms-oidc,https://outlook.office.com/connectors/signin-opaypartnerportal-oidc,https://outlook-sdf.office.com/mail/spaExtSSO.html,https://outlook.office365.com/mail/spaExtSSO.html,https://outlook.office.com/mail/spaExtSSO.html,https://outlook.cloud.microsoft/mail/spaExtSSO.html,https://sdf.outlook.cloud.microsoft/mail/spaExtSSO.html,ms-appx-web://Microsoft.AAD.BrokerPlugin/48af08dc-f6d2-435f-b2a7-069abd99c086","Application","c0cfae36-ec53-4541-b069-bd1a40780ba4"
"Microsoft Service Trust","2025-05-22T04:57:50Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://stp-api-appservice-eastus-prod.azurewebsites.net,https://stp-api-appservice-westus-prod.azurewebsites.net,https://api.servicetrust.microsoft.com/api/login","Application","1722544a-664a-4be3-bbed-4d78f7984b66"
"IPSubstrate","2025-05-22T04:57:49Z","True","False","disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","","Application","77039758-d798-4ea4-be97-b4b72937ff96"
"OneProfile Service","2025-05-22T04:57:49Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","7451cea9-8ee4-4a40-8b51-30ccf69ad10b"
"O365 Secure Score","2025-05-22T04:57:49Z","True","False","","","Application","e186cabd-cf47-4df8-bff3-f4a549e31430"
"Cortana at Work Service","2025-05-22T04:57:48Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","","Application","8e291fcc-6175-42e3-b857-9088c2e820c7"
"Microsoft Forms","2025-05-22T04:57:48Z","True","False","","https://forms.office.com/landing,https://forms.microsoft.com/landing,https://customervoice.microsoft.com/landing,https://customervoice.microsoft.us/landing,https://tip.customervoice.microsoft.com/landing,https://forms.office.com/pages/SpaAuthPopupPage.html,https://forms.microsoft.com/pages/SpaAuthPopupPage.html,https://forms.cloud.microsoft/landing,https://tip2.customervoice.microsoft.com/landing,https://forms.cloud.microsoft/,https://tip.customervoice.microsoft.com/,https://customervoice.microsoft.us/,https://customervoice.microsoft.com/,https://forms.microsoft.com/,https://forms.office.com/,https://tip2.customervoice.microsoft.com/,https://teams.microsoft.com/api/platform/v1.0/oAuthConsentRedirect","Application","9196cb8b-12cb-4c68-a853-6948320f973d"
"OCaaS Worker Services","2025-05-22T04:57:46Z","True","False","","https://agents.config.office.net,https://agents.config.office.net/","Application","6a36f63d-4093-40b7-9104-c7446f5e1f0c"
"OCaaS Client Interaction Service","2025-05-22T04:57:46Z","True","False","","https://clients.config.office.net/,https://clients.config.office.net,https://clients.config.gcc.office.net/,https://clients.config.gcc.office.net","Application","8b3d2704-667d-450d-82a8-01b6db8a13ee"
"Privacy Management","2025-05-22T04:57:46Z","True","False","","","Application","233d043b-079f-4937-8956-a0f267393647"
"OCaaS Experience Management Service","2025-05-22T04:57:46Z","True","False","","https://config.office.net,https://config.office.net/","Application","77bd05ec-a999-412c-b068-1ffeeee70545"
"Dataverse","2025-05-22T04:57:46Z","True","False","","https://by2--namcrmlivesg614.crm.dynamics.com/,https://bn1--namcrmlivesg601.crm.dynamics.com/,https://frs--fracrmlivesg603.crm12.dynamics.com/,https://frc--fracrmlivesg601.crm12.dynamics.com/,https://lon--gbrcrmlivesg602.crm11.dynamics.com/,https://cwl--gbrcrmlivesg601.crm11.dynamics.com/,https://tp1--tipcrmlivesg832.crm10.dynamics.com/,https://maa--indcrmlivesg605.crm8.dynamics.com/,https://pnq--indcrmlivesg604.crm8.dynamics.com/,https://tyo--jpncrmlivesg604.crm7.dynamics.com/,https://osa--jpncrmlivesg602.crm7.dynamics.com/,https://syd--ocecrmlivesg602.crm6.dynamics.com/,https://mel--ocecrmlivesg601.crm6.dynamics.com/,https://sg1--apjcrmlivesg605.crm5.dynamics.com/,https://hkn--apjcrmlivesg601.crm5.dynamics.com/,https://db3--eurcrmlivesg611.crm4.dynamics.com/,https://ams--eurcrmlivesg610.crm4.dynamics.com/,https://yto--cancrmlivesg607.crm3.dynamics.com/,https://yqb--cancrmlivesg606.crm3.dynamics.com/,https://cpq--samcrmlivesg601.crm2.dynamics.com/","Application","13e5f6da-4a93-439e-a21d-5cae6ec9670e"
"SharePoint Home Notifier","2025-05-22T04:57:33Z","True","False","","","Application","0d4a5e8d-7629-40bf-b7ae-f3008c938096"
"Substrate-FileWatcher","2025-05-22T04:57:33Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","bb3b3290-f233-49de-a3f6-149a143b16c5"
"Media Analysis and Transformation Service","2025-05-22T04:57:33Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","9d568e10-09c7-4e22-9bd7-c952a48b6289"
"SPAuthEvent","2025-05-22T04:57:33Z","True","False","","","Application","bd4d7ca6-5d79-4668-921c-615037cd1ce6"
"Microsoft SharePoint Online - SharePoint Home","2025-05-22T04:57:32Z","True","False","disableLegacyUserImpersonationClient","","Application","9f64c605-cf6f-4241-a2b7-fa72cef8140a"
"PushChannel","2025-05-22T04:57:30Z","True","False","disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","","Application","fd65537e-1a8d-466f-be8f-ebffdcd1d9cc"
"Office Shredding Service","2025-05-22T04:57:30Z","True","False","disableLegacyUserImpersonationClient,disableLegacyUserImpersonationResource","https://shredder.osi.office.net,urn:ietf:wg:oauth:2.0:oob,https://shredder-gcc.osi.office.net","Application","ef415f0c-740b-4fed-bc71-069db66bb07e"
"Office 365 Management APIs","2025-05-22T04:57:28Z","True","False","","https://manage.office.com","Application","894aa8d1-eaa9-4241-ac18-892413e4b793"
"SharePoint Notification Service","2025-05-22T04:57:28Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","ec8a77f3-58bf-4507-b6f8-31a7004e8f4b"
"OfficeClientService","2025-05-22T04:57:28Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationClient","","Application","3367f598-f5a5-4d2d-86f1-55f1ed5931a3"
"Microsoft Exchange Online Protection","2025-05-22T04:57:28Z","True","False","","https://admin.protection.outlook.com/ExtendedReport/CallBack","Application","9a7c66c3-0955-4577-8b6f-a9f2df7ef786"
"Power BI Service","2025-05-22T04:57:27Z","True","False","disableRequestingTenantedPassthroughTokens,disableAcceptingTenantedPassthroughTokens","","Application","0cba62da-47f8-40e8-a4aa-aeedeec8ce38"
"Microsoft Azure Workflow","2025-05-22T04:57:26Z","True","False","disableLegacyUserImpersonationClient","","Application","07a1e150-dedf-476f-a9bc-d0aa2d7dd0d4"
"Microsoft Threat Protection","2025-05-22T04:57:26Z","True","False","","","Application","f3eb0e87-6f08-4c97-a909-642d1560accf"
"Microsoft Office 365 Portal","2025-05-22T04:57:26Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://admin-ignite.microsoft.com/landing,https://wukportal.office.com/landing,https://eusportal.office.com/landing,https://wusportal.office.com/landing,https://seaportal.office.com/landing,https://scuportal.office.com/landing,https://weuportal.office.com/landing,https://ncuportalprv.office.com/landing,https://scuportalprv.office.com/landing,https://portal-sdf.office.com/landing,https://portal.office.com/landing,https://wusportalprv.office.com/landing,https://admin.microsoft.com/landing,https://admin.microsoft365.com/landing,https://frcportal.office.com/landing,https://portal.microsoftonline.com/landing,https://cusportal.office.com/landing,https://eauportal.office.com/landing,https://wjpnportal.office.com/landing,https://admin-sdf.microsoft.com/landing,https://portal.microsoft.com/landing,https://wjpportal.office.com/landing,https://indportal.office.com/landing,https://brzportal.office.com/landing,https://admin.microsoft.com/prelanding,https://helpdeskbusinessassist.microsoft.com/landing,https://businessassist.microsoft.com/landing,https://m365.admin.cloud.microsoft/prelanding,https://m365.admin.cloud.microsoft/landing","Application","a9f764bf-7d50-44e2-8fe2-88b687d5f334"
"Azure Multi-Factor Auth Connector","2025-05-22T04:57:20Z","True","False","disableLegacyUserImpersonationClient","","Application","a871f7c2-a585-49f7-9efe-8c8d7897e4f5"
"ProjectWorkManagement","2025-05-22T04:57:20Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://planner.cloud.microsoft/auth/redirectbridge,https://planner.cloud.microsoft/auth/redirectbridge2,https://canary.planner.cloud.dev.microsoft/auth/redirectbridge,https://canary.planner.cloud.dev.microsoft/auth/redirectbridge2,https://login.microsoftonline.com/common/oauth2/nativeclient,https://tasks.office.com/landing,https://canary.tasks.office.net/landing,https://tasks.office.com/auth/msalredirect,https://canary.tasks.office.net/auth/msalredirect,https://canary.tasks.office.net/auth/msalredirect2,https://tasks.office.com/auth/msalredirect2,https://canary.planner.cloud.dev.microsoft/landing,https://canary.planner.cloud.dev.microsoft/auth/msalredirect2,https://canary.planner.cloud.dev.microsoft/auth/msalredirect,https://planner.cloud.microsoft/landing,https://planner.cloud.microsoft/auth/msalredirect,https://planner.cloud.microsoft/auth/msalredirect2","Application","710526f0-3fdc-4e45-a462-8ecd17bf6d42"
"Azure Advanced Threat Protection","2025-05-22T04:57:20Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationResource","","Application","af8ff054-103f-4877-80fa-4f9307b69595"
"Microsoft Rights Management Services","2025-05-22T04:57:20Z","True","False","","","Application","fe760d02-44a9-47a8-93f4-86ea3bdd80b9"
"Microsoft Intune","2025-05-22T04:57:19Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://manage-beta.microsoft.com,https://manage.microsoft.com,https://manage-selfhost.microsoft.com,https://portal.manage.microsoft.com/WebCP/signin-oidc","Application","c9477e85-68c8-475b-b749-a8d39fd37aa6"
"Microsoft Cloud App Security","2025-05-22T04:57:18Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://portal.cloudappsecurity.com/oauth2/login,https://portal.cloudappsecurity.us/oauth2/login,https://portal.cloudappsecuritygov.com/oauth2/login","Application","1c466e52-842f-4e98-914d-2a46352c66b7"
"Skype for Business Online","2025-05-22T04:57:18Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationResource","","Application","2ba97af0-867d-4b2c-8629-259c8a7948bb"
"Sway","2025-05-22T04:57:18Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://wus-www.sway.com/auth/signin,https://wus-www.sway.com,https://eus-www.sway.com/auth/signin,https://eus-www.sway.com,https://wus-001.directory.sway.com/,https://wus-001.directory.sway.com/auth/signin,https://wus-000.directory.sway.com/,https://wus-000.directory.sway.com/auth/signin,https://eus-001.directory.sway.com/,https://eus-001.directory.sway.com/auth/signin,https://eus-000.directory.sway.com/,https://eus-000.directory.sway.com/auth/signin,https://wus-001.www.sway.com,https://wus-001.www.sway.com/auth/signin,https://wus-000.www.sway.com,https://wus-000.www.sway.com/auth/signin,https://eus-002.www.sway.com,https://eus-002.www.sway.com/auth/signin,https://eus-001.www.sway.com,https://eus-001.www.sway.com/auth/signin,https://eus-000.www.sway.com,https://eus-000.www.sway.com/auth/signin,https://www.sway.com/auth/signin,https://sway.com/auth/signin,https://www.sway.com,https://sway.com,https://directory.sway.com/,https://www.sway.office.com/auth/signin,https://sway.office.com/auth/signin,https://www.sway.office.com,https://sway.office.com,https://eus-003.www.sway.com,https://eus-003.www.sway.com/auth/signin,https://weu-000.www.sway.com/auth/signin,https://weu-000.www.sway.com,https://weu-001.www.sway.com/auth/signin,https://weu-001.www.sway.com,https://weu-000.directory.sway.com/auth/signin,https://weu-000.directory.sway.com/,https://weu-001.directory.sway.com/auth/signin,https://weu-001.directory.sway.com/,https://weu-www.sway.com/auth/signin,https://weu-www.sway.com,https://neu-000.www.sway.com/auth/signin,https://neu-000.www.sway.com,https://neu-001.www.sway.com/auth/signin,https://neu-001.www.sway.com,https://neu-000.directory.sway.com/auth/signin,https://neu-000.directory.sway.com/,https://neu-001.directory.sway.com/auth/signin,https://neu-001.directory.sway.com/,https://neu-www.sway.com/auth/signin,https://neu-www.sway.com,https://www.sway.cloud.microsoft/auth/signin,https://sway.cloud.microsoft/auth/signin,https://www.sway.cloud.microsoft,https://sway.cloud.microsoft","Application","2ac69236-1425-4f84-9578-f778fa52a2f0"
"Viva Engage","2025-05-22T04:57:17Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://api.yammer.com/,https://persona.yammer.com/office_sessions/,https://www.yammer.com/,https://www.yammer.com/aad_refresh/,https://beta-sdf.yammer.com,https://beta.yammer.com,https://beta.yammer.com/authredirect","Application","cc99fe9f-4f6b-4f9e-a952-57750a50a7a6"
"MIP Exchange Solutions","2025-05-22T04:57:17Z","True","False","","","Application","3eae5df1-0d9d-4880-8fca-cb1afd8d261e"
"M365 Label Analytics","2025-05-22T04:57:17Z","True","False","disableLegacyUserImpersonationResource","","Application","2ab7acb7-fd84-4a8d-8aae-49029de79cb7"
"Portfolios","2025-05-22T04:57:17Z","True","False","","https://oneproject-ppe-torus-scus-azsc-001.project.microsoft.com/auth/redirectbridge2,https://oneproject-ppe-torus-wcus-azsc-001.project.microsoft.com/auth/redirectbridge2,https://oneproject-ppe-torus-wcus-azsc-000.project.microsoft.com/auth/redirectbridge2,https://oneproject-ppe-torus-scus-azsc-000.project.microsoft.com/auth/redirectbridge2,https://portfolios.officeppe.com/auth/redirectbridge2,https://gcc.project.microsoft.com/auth/redirectbridge2,https://project.microsoft.com/auth/redirectbridge2,https://project-df.microsoft.com/auth/redirectbridge2,https://oneproject-ppe-torus-eus-azsc-000.project.microsoft.com/auth/redirectbridge2,https://oneproject-ppe-torus-wus-azsc-000.project.microsoft.com/auth/redirectbridge2,https://oneproject-ppe-torus-scus-azsc-001.project.microsoft.com/auth/redirectbridge,https://oneproject-ppe-torus-scus-azsc-001.project.microsoft.com/msal-redirect,https://oneproject-ppe-torus-wcus-azsc-001.project.microsoft.com/auth/redirectbridge,https://oneproject-ppe-torus-wcus-azsc-001.project.microsoft.com/msal-redirect,https://oneproject-ppe-torus-wcus-azsc-000.project.microsoft.com/auth/redirectbridge,https://oneproject-ppe-torus-wcus-azsc-000.project.microsoft.com/msal-redirect,https://oneproject-ppe-torus-scus-azsc-000.project.microsoft.com/auth/redirectbridge,https://oneproject-ppe-torus-scus-azsc-000.project.microsoft.com/msal-redirect,https://portfolios.officeppe.com/auth/redirectbridge,https://portfolios.officeppe.com/msal-redirect,https://gcc.project.microsoft.com/auth/redirectbridge,https://gcc.project.microsoft.com/msal-redirect,https://project.microsoft.com/auth/redirectbridge,https://project.microsoft.com/msal-redirect,https://project-df.microsoft.com/auth/redirectbridge,https://project-df.microsoft.com/msal-redirect,https://oneproject-ppe-torus-eus-azsc-000.project.microsoft.com/auth/redirectbridge,https://oneproject-ppe-torus-eus-azsc-000.project.microsoft.com/msal-redirect,https://oneproject-ppe-torus-wus-azsc-000.project.microsoft.com/auth/redirectbridge,https://oneproject-ppe-torus-wus-azsc-000.project.microsoft.com/msal-redirect,https://portfolio.microsoft.com,https://project.microsoft.com,https://project.microsoft.com/auth-expired,https://portfolios.officeppe.com,https://gcc.project.microsoft.com,https://project-df.microsoft.com,https://oneproject-prod-torus-sin-000.project.microsoft.com,https://oneproject-prod-torus-frs-001.project.microsoft.com,https://oneproject-prod-torus-cac-000.project.microsoft.com,https://oneproject-prod-torus-neu-azsc-000.project.microsoft.com,https://oneproject-prod-torus-weu-azsc-000.project.microsoft.com,https://oneproject-prod-torus-wus2-azsc-000.project.microsoft.com,https://oneproject-prod-torus-scus-azsc-000.project.microsoft.com,https://oneproject-ppe-torus-eus-azsc-000.project.microsoft.com,https://oneproject-ppe-torus-wus-azsc-000.project.microsoft.com,https://oneproject-prod-torus-eus-azsc-000.project.microsoft.com,https://oneproject-prod-torus-wus-azsc-000.project.microsoft.com,https://oneproject-ppe-torus-wus-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-ppe-torus-eus-azsc-000.project.microsoft.com/msal-redirect2,https://portfolios.officeppe.com/msal-redirect2,https://oneproject-ppe-torus-wus2-azsc-000.project.microsoft.com,https://oneproject-ppe-torus-wus2-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-ppe-torus-scus-azsc-000.project.microsoft.com,https://oneproject-ppe-torus-scus-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-wus2-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-scus-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-frs-001.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-sin-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-cac-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-wus-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-eus-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-neu-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-weu-azsc-000.project.microsoft.com/msal-redirect2,https://project-df.microsoft.com/msal-redirect2,https://project.microsoft.com/msal-redirect2,https://gcc.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-jpe-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-jpe-azsc-000.project.microsoft.com,https://oneproject-prod-torus-jpw-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-jpw-azsc-000.project.microsoft.com,https://oneproject-prod-torus-uks-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-uks-azsc-000.project.microsoft.com,https://oneproject-prod-torus-ukw-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-ukw-azsc-000.project.microsoft.com,https://oneproject-prod-torus-ause-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-ause-azsc-000.project.microsoft.com,https://oneproject-prod-torus-aue-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-aue-azsc-000.project.microsoft.com,https://oneproject-prod-torus-frc-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-frc-azsc-000.project.microsoft.com,https://oneproject-prod-torus-cin-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-cin-azsc-000.project.microsoft.com,https://oneproject-prod-torus-cae-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-prod-torus-cae-azsc-000.project.microsoft.com,https://oneproject-ppe-torus-wcus-azsc-000.project.microsoft.com/msal-redirect2,https://oneproject-ppe-torus-wcus-azsc-000.project.microsoft.com,https://oneproject-ppe-torus-wcus-azsc-001.project.microsoft.com,https://oneproject-ppe-torus-wcus-azsc-001.project.microsoft.com/msal-redirect2,https://oneproject-ppe-torus-scus-azsc-001.project.microsoft.com,https://oneproject-ppe-torus-scus-azsc-001.project.microsoft.com/msal-redirect2,https://oneproject-gcc-torus-usga-000.project.microsoft.com,https://oneproject-gcc-torus-usgv-000.project.microsoft.com,https://oneproject-gcc-torus-usga-000.project.microsoft.com/msal-redirect2,https://oneproject-gcc-torus-usgv-000.project.microsoft.com/msal-redirect2,https://portfolios-afd.officeppe.com/msal-redirect2,https://portfolios-afd.officeppe.com,https://oneproject-ppe-afd.trafficmanager.net,https://oneproject-ppe-afd.trafficmanager.net/msal-redirect2,https://project-afd-msit.project.microsoft.com,https://project-afd-eu.project.microsoft.com,https://project-afd-global.project.microsoft.com,https://project-afd-msit.project.microsoft.com/msal-redirect2,https://project-afd-eu.project.microsoft.com/msal-redirect2,https://project-afd-global.project.microsoft.com/msal-redirect2,https://project-afd-gcc.project.microsoft.com,https://project-afd-gcc.project.microsoft.com/msal-redirect2","Application","6e1d9048-fd1c-4456-b093-640caad77fa0"
"Microsoft Insider Risk Management","2025-05-22T04:57:17Z","True","False","","","Application","f0059c70-0deb-470e-b76c-e17b6f08e80d"
"Office 365 Exchange Online","2025-05-22T04:57:16Z","True","False","","https://sdfpilot.outlook.com/owa,https://outlook.office365.com/owa,https://outlook.cloud.microsoft,https://outlook-sdf.cloud.microsoft","Application","3234fc5f-2c32-4276-978a-5cb6920c3ff0"
"Bing","2025-05-22T04:57:16Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens,disableLegacyUserImpersonationResource","https://cn.bing.com,https://www.bing.com,https://2.bing.com,https://4.bing.com,https://6.bing.com,https://www2.bing.com,https://www4.bing.com,ms-appx-web://Microsoft.AAD.BrokerPlugin/9ea1ad79-fdb6-4f9a-8bc3-2b70f96e34c7,https://login.microsoftonline.com/common/oauth2/nativeclient,https://akam.bing.com,https://www.bing-exp.com/,https://www.bing-exp.com/orgid/idtoken,https://www4.bing.com/orgid/idtoken,https://www2.bing.com/orgid/idtoken,https://6.bing.com/orgid/idtoken,https://4.bing.com/orgid/idtoken,https://2.bing.com/orgid/idtoken,https://www.bing.com/orgid/idtoken,https://cn.bing.com/orgid/idtoken,https://akam.bing.com/orgid/idtoken,https://www4.bing.com/identity/idtoken,https://www.bing-exp.com/search,https://www4.bing.com/search,https://www2.bing.com/search,https://6.bing.com/search,https://4.bing.com/search,https://2.bing.com/search,https://www.bing.com/search,https://cn.bing.com/search,https://akam.bing.com/search,https://business.bing.com/api/v2/authtools/gettoken,https://copilotint.microsoft.com,https://copilot.microsoft.com,https://copilotint.microsoft.com/empty.html,https://copilotint.microsoft.com/version.aspx,https://copilot.microsoft.com/empty.html,https://copilot.microsoft.com/version.aspx,https://www.bing.com/identity/idtokenv2,https://akam.bing.com/identity/idtokenv2,https://www.bing-exp.com/identity/idtokenv2,https://www4.bing.com/identity/idtokenv2,https://www2.bing.com/identity/idtokenv2,https://6.bing.com/identity/idtokenv2,https://4.bing.com/identity/idtokenv2,https://2.bing.com/identity/idtokenv2,https://cn.bing.com/identity/idtokenv2,https://copilotint.microsoft.com/identity/idtokenv2,https://copilot.microsoft.com/identity/idtokenv2,https://edgeservices.bing.com/edgesvc/chat,https://copilot.microsoft.com/orgid/idtoken/silent,https://copilot.microsoft.com/orgid/idtoken/conditional,https://copilot.microsoft.com/orgid/idtoken/nosignin,https://copilot.microsoft.com/orgid/idtoken,https://www.bing.com/orgid/idtoken/silent,https://www.bing.com/orgid/idtoken/conditional,https://www.bing.com/orgid/idtoken/nosignin,https://2.bing.com/orgid/idtoken/silent,https://2.bing.com/orgid/idtoken/conditional,https://2.bing.com/orgid/idtoken/nosignin,https://4.bing.com/orgid/idtoken/silent,https://4.bing.com/orgid/idtoken/conditional,https://4.bing.com/orgid/idtoken/nosignin,https://6.bing.com/orgid/idtoken/silent,https://6.bing.com/orgid/idtoken/conditional,https://6.bing.com/orgid/idtoken/nosignin,https://www2.bing.com/orgid/idtoken/silent,https://www2.bing.com/orgid/idtoken/conditional,https://www2.bing.com/orgid/idtoken/nosignin,https://www4.bing.com/orgid/idtoken/silent,https://www4.bing.com/orgid/idtoken/conditional,https://www4.bing.com/orgid/idtoken/nosignin,https://cn.bing.com/orgid/idtoken/silent,https://cn.bing.com/orgid/idtoken/conditional,https://cn.bing.com/orgid/idtoken/nosignin,https://akam.bing.com/orgid/idtoken/silent,https://akam.bing.com/orgid/idtoken/conditional,https://akam.bing.com/orgid/idtoken/nosignin,https://www.bing-exp.com/orgid/idtoken/silent,https://www.bing-exp.com/orgid/idtoken/conditional,https://www.bing-exp.com/orgid/idtoken/nosignin,https://www.bing.com/signout-callback-oidc,https://copilot.microsoft.com/signout-callback-oidc,https://usgov.business.bing.com/api/v2/authtools/gettoken","Application","479c8494-a869-4daf-99b8-a95386214122"
"Office 365 SharePoint Online","2025-05-22T04:57:16Z","True","False","disableAcceptingTenantedPassthroughTokens,disableRequestingTenantedPassthroughTokens","https://854jpt-*.sharepoint.com/_forms/default.aspx,https://854jpt.sharepoint.com/_forms/default.aspx,https://onedrive.cloud.microsoft/_forms/default.aspx","Application","8dcb59f2-43d3-4add-a97b-41810ca3d952"
"Microsoft Graph Change Tracking","2025-05-22T04:57:14Z","True","False","","https://subscriptionstore.windows.net,https://subscriptionstore-prod.cloudapp.net,https://subscriptionstore.usgovcloudapi.net","Application","04ce270d-4a99-41d6-8f7e-0154d7e1b90d"
"MCAPI Authorization Prod","2025-05-22T04:57:13Z","True","False","disableLegacyUserImpersonationResource,disableLegacyUserImpersonationClient","","Application","61ba4485-9eef-4f23-a4e3-8ce063a8baf4"
"Microsoft.SMIT","2025-05-22T04:57:13Z","True","False","","","Application","1ffced67-c57d-454a-80f6-cf9eda357a79"
