"Filter","Operation","LogicalOperationName","NotificationEnabled","NotifyUser","Severity","Threshold","VolumeThreshold","ExternalScenarioData","TimeWindow","NotifyUserOnFilterMatch","MergedRuleXml","StreamType","ThreatType","PrivacyManagementScopedSensitiveInformationTypes","PrivacyManagementScopedSensitiveInformationTypesForCounting","PrivacyManagementScopedSensitiveInformationTypesThreshold","AlertBy","AlertFor","AlertScenario","Scenario","NotifyUserThrottleThreshold","NotifyUserThrottleWindow","NotifyUserSuppressionExpiryDate","NotificationCulture","AlertOverrideChangedUtc","AggregationType","Category","IsSystemRule","TagFilter","UserTags","RecipientTags","SenderTags","CustomProperties","UseCreatedDateTime","CorrelationPolicyId","ReadOnly","ErrorMetadata","ExternalIdentity","ImmutableId","Priority","Workload","Policy","Comment","Disabled","Mode","ObjectVersion","MaximumBlobRuleLength","CreatedBy","LastModifiedBy","Guid","Identity","Id","IsValid","ExchangeVersion","Name","DistinguishedName","ObjectCategory","ObjectClass","WhenChanged","WhenCreated","WhenChangedUTC","WhenCreatedUTC","ExchangeObjectId","OrganizationalUnitRoot","OrganizationId","OriginatingServer","ObjectState"
,"ComplianceManagerActionScoreChange",,"True","TenantAdmins","Medium",,,,"60","False",,"Activity","Activity",,,,,,"Activity","AuditProtectionAlert",,,,,,"None","ComplianceManager","True",,,,,,,"00000000-0000-0000-0000-000000000000","False",,"","ed5f5244-a3e4-4bf7-895c-b49ef27ded46","0","AuditAlerting","c96a4b5c-8274-4f09-9d6f-badfa5744011","This default policy will generate an alert for events that happen within 60 minutes of alert creation -V1.0.0.2","False","Enforce","d098684e-d6d7-439c-25b4-08daa82aecd8","0","","","ed5f5244-a3e4-4bf7-895c-b49ef27ded46","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Compliance Manager Default Alert Policy","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Compliance Manager Default Alert Policy","True","0.20 (15.0.0.0)","Compliance Manager Default Alert Policy","CN=Compliance Manager Default Alert Policy,CN=Configuration,CN=f00ed340-8f84-4eb4-83f3-0075a22b262e,OU=Microsoft Exchange Hosted Organizations,DC=FFO,DC=extest,DC=microsoft,DC=com",,"msExchUnifiedRule","2022-10-06 23:12:34","2022-10-06 23:12:34","2022-10-07 06:12:34","2022-10-07 06:12:34","ed5f5244-a3e4-4bf7-895c-b49ef27ded46","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e - FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration","","New"
,"CompromisedUnprovisionedTenantAccount",,"True","TenantAdmins","High",,,,,"False",,"Activity","Activity",,,,,,"Activity","AuditProtectionAlert",,,,,,"None","ThreatManagement","True",,,,,,,"00000000-0000-0000-0000-000000000000","False",,"","5ed2d687-9bd3-49e7-9b56-b7dc0d9af5cb","0","AuditAlerting","50e7139b-1e4f-43ed-90e3-ce2e4fc5a2cf","The majority of traffic related to unprovisioned domains from this tenant has been detected as suspicious and the tenant has been restricted from sending email with unregistered domains. Investigate any potentially compromised user/admins, new connectors, or open relays and contact support to unblock your tenant. -V1.0.0.0","False","Enforce","dbef62bc-d389-4422-7bf3-08daa82aed56","0","","","5ed2d687-9bd3-49e7-9b56-b7dc0d9af5cb","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Tenant restricted from sending unprovisioned email","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Tenant restricted from sending unprovisioned email","True","0.20 (15.0.0.0)","Tenant restricted from sending unprovisioned email","CN=Tenant restricted from sending unprovisioned email,CN=Configuration,CN=f00ed340-8f84-4eb4-83f3-0075a22b262e,OU=Microsoft Exchange Hosted Organizations,DC=FFO,DC=extest,DC=microsoft,DC=com",,"msExchUnifiedRule","2022-10-06 23:12:35","2022-10-06 23:12:35","2022-10-07 06:12:35","2022-10-07 06:12:35","5ed2d687-9bd3-49e7-9b56-b7dc0d9af5cb","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e - FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration","","New"
,"ThrottledAlertPolicy","ThrottledAlertPolicy","True","TenantAdmins","High",,,,,"False",,"Activity","Activity",,,,,,"Activity","AuditProtectionAlert",,,,,,"None","Others","True",,,,,,,"00000000-0000-0000-0000-000000000000","False",,"","99d9b569-462e-4ebd-a51c-d004144f3b5a","0","AuditAlerting","7cbf42e0-266f-46e9-9d7f-770b4b8bc1eb","This alert is triggered when the noisy policy reach the warning limit. -V1.0.0.1","False","Enforce","adc4e4a7-bc39-4ead-64aa-08ddc00056e1","0","","","99d9b569-462e-4ebd-a51c-d004144f3b5a","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Noisy Alert Policy Throttled Warning","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Noisy Alert Policy Throttled Warning","True","0.20 (15.0.0.0)","Noisy Alert Policy Throttled Warning","CN=Noisy Alert Policy Throttled Warning,CN=Configuration,CN=f00ed340-8f84-4eb4-83f3-0075a22b262e,OU=Microsoft Exchange Hosted Organizations,DC=FFO,DC=extest,DC=microsoft,DC=com",,"msExchUnifiedRule","2025-07-10 15:23:04","2025-07-10 15:23:04","2025-07-10 22:23:04","2025-07-10 22:23:04","99d9b569-462e-4ebd-a51c-d004144f3b5a","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e - FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration","","New"
,"CompromisedTenantAccount",,"True","TenantAdmins","High",,,,,"False",,"Activity","Activity",,,,,,"Activity","AuditProtectionAlert",,,,,,"None","ThreatManagement","True",,,,,,,"00000000-0000-0000-0000-000000000000","False",,"","a7032ff5-7eee-412b-805b-d1295c7e0932","0","AuditAlerting","e16d6517-4230-46e3-9514-4adf9c162d98","The majority of traffic from this tenant has been detected as suspicious and has resulted in a ban on sending ability for the tenant. Ensure that any compromises or open relays have been resolved, and then contact support through your regular channel. -V1.0.0.1","False","Enforce","c0c014e5-702c-476d-67e6-08daa82ae961","0","","","a7032ff5-7eee-412b-805b-d1295c7e0932","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Tenant restricted from sending email","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Tenant restricted from sending email","True","0.20 (15.0.0.0)","Tenant restricted from sending email","CN=Tenant restricted from sending email,CN=Configuration,CN=f00ed340-8f84-4eb4-83f3-0075a22b262e,OU=Microsoft Exchange Hosted Organizations,DC=FFO,DC=extest,DC=microsoft,DC=com",,"msExchUnifiedRule","2022-10-06 23:12:28","2022-10-06 23:12:28","2022-10-07 06:12:28","2022-10-07 06:12:28","a7032ff5-7eee-412b-805b-d1295c7e0932","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e - FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration","","New"
,"TenantAllowBlockListItemGraderDisagree",,"True","TenantAdmins","Informational",,,,,"False",,"Activity","Activity",,,,,,"Activity","AuditProtectionAlert",,,,,,"None","ThreatManagement","True",,,,,,,"00000000-0000-0000-0000-000000000000","False",,"","5ba37278-d17b-4674-bde7-d19ad231e324","0","AuditAlerting","00341b6e-c377-4f92-9fcb-57808f9bc1c2","A Tenant Allow/Block List entry has been found malicious by grader. We recommend you remove the allow entry from the Tenant Allow/Block List. -V1.0.0.1","False","Enforce","870c2da1-5c06-40ea-8ff1-08db364ec756","0","","","5ba37278-d17b-4674-bde7-d19ad231e324","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/A Tenant Allow Block List entry has been found malicious","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/A Tenant Allow Block List entry has been found malicious","True","0.20 (15.0.0.0)","A Tenant Allow Block List entry has been found malicious","CN=A Tenant Allow Block List entry has been found malicious,CN=Configuration,CN=f00ed340-8f84-4eb4-83f3-0075a22b262e,OU=Microsoft Exchange Hosted Organizations,DC=FFO,DC=extest,DC=microsoft,DC=com",,"msExchUnifiedRule","2023-04-05 20:26:58","2023-04-05 20:26:58","2023-04-06 03:26:58","2023-04-06 03:26:58","5ba37278-d17b-4674-bde7-d19ad231e324","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e - FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration","","New"
"Activity.SubmissionType -eq 'NotJunk'","UserSubmission",,"False","TenantAdmins","Low",,,,,"False",,"Activity","Activity",,,,,,"Activity","AuditProtectionAlert",,,,,,"None","ThreatManagement","True",,,,,,,"00000000-0000-0000-0000-000000000000","False",,"","79b0a077-8446-4d8c-b335-d89cdcd60b08","0","AuditAlerting","8d510111-35c2-49df-9589-d582b05d7312","This alert is triggered when any email message is reported as not junk by users -V1.0.0.0","False","Enforce","befd1d7b-ea3a-42d3-031e-08db3540a035","0","","","79b0a077-8446-4d8c-b335-d89cdcd60b08","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Email reported by user as not junk","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Email reported by user as not junk","True","0.20 (15.0.0.0)","Email reported by user as not junk","CN=Email reported by user as not junk,CN=Configuration,CN=f00ed340-8f84-4eb4-83f3-0075a22b262e,OU=Microsoft Exchange Hosted Organizations,DC=FFO,DC=extest,DC=microsoft,DC=com",,"msExchUnifiedRule","2023-04-04 12:13:08","2023-04-04 12:13:08","2023-04-04 19:13:08","2023-04-04 19:13:08","79b0a077-8446-4d8c-b335-d89cdcd60b08","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e - FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration","","New"
,"UploadDataFailed",,"True","TenantAdmins","High",,,,,"False",,"Activity","Activity",,,,,,"Activity","AuditProtectionAlert",,,,,,"None","ThreatManagement","True",,,,,,,"00000000-0000-0000-0000-000000000000","False",,"","cafdbfad-0084-4052-8371-ea098aab3f64","0","AuditAlerting","fe23dc56-038d-483c-a528-64d9d4ff6d34","New sensitive information failed to upload. Try again later. -V1.0.0.0","False","Enforce","7983453e-8219-4d79-82ee-08daa82ae84a","0","","","cafdbfad-0084-4052-8371-ea098aab3f64","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Failed exact data match upload","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Failed exact data match upload","True","0.20 (15.0.0.0)","Failed exact data match upload","CN=Failed exact data match upload,CN=Configuration,CN=f00ed340-8f84-4eb4-83f3-0075a22b262e,OU=Microsoft Exchange Hosted Organizations,DC=FFO,DC=extest,DC=microsoft,DC=com",,"msExchUnifiedRule","2022-10-06 23:12:26","2022-10-06 23:12:26","2022-10-07 06:12:26","2022-10-07 06:12:26","cafdbfad-0084-4052-8371-ea098aab3f64","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e - FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration","","New"
"Activity.SubmissionType -eq 'NotSecurityRisk'","UserSubmission",,"False","TenantAdmins","Low",,,,,"False",,"Activity","Activity",,,,,,"Activity","AuditProtectionAlert",,,,,,"None","ThreatManagement","True",,,,,,,"00000000-0000-0000-0000-000000000000","False",,"","45c82c87-fd14-4974-8736-eeb5e81ee918","0","AuditAlerting","309d5056-cc79-41f8-8bc2-7fedb828000c","This alert is triggered when any Teams message is reported as not security risk by users -V1.0.0.0","False","Enforce","5b0dcc47-c16b-4c1b-620f-08ddc0004a5a","0","","","45c82c87-fd14-4974-8736-eeb5e81ee918","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Teams message reported by user as not security risk","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Teams message reported by user as not security risk","True","0.20 (15.0.0.0)","Teams message reported by user as not security risk","CN=Teams message reported by user as not security risk,CN=Configuration,CN=f00ed340-8f84-4eb4-83f3-0075a22b262e,OU=Microsoft Exchange Hosted Organizations,DC=FFO,DC=extest,DC=microsoft,DC=com",,"msExchUnifiedRule","2025-07-10 15:22:43","2025-07-10 15:22:43","2025-07-10 22:22:43","2025-07-10 22:22:43","45c82c87-fd14-4974-8736-eeb5e81ee918","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e - FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration","","New"
,"OSTTakenDownForm",,"True","TenantAdmins","High",,,,,"False",,"Activity","Activity",,,,,,"Activity","AuditProtectionAlert",,,,,,"None","ThreatManagement","True",,,,,,,"00000000-0000-0000-0000-000000000000","False",,"","2d161684-8def-403c-9df6-f20c66c64161","0","AuditAlerting","6f6b38f4-718f-496e-8c4c-211509eb9eb4","A form created in Microsoft Forms from within your organization has been identified as phishing through Report Abuse and confirmed as phishing. -V1.0.0.2","False","Enforce","1dc19816-d8eb-4213-f926-08daa82aec41","0","","","2d161684-8def-403c-9df6-f20c66c64161","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Form flagged and confirmed as phishing","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Form flagged and confirmed as phishing","True","0.20 (15.0.0.0)","Form flagged and confirmed as phishing","CN=Form flagged and confirmed as phishing,CN=Configuration,CN=f00ed340-8f84-4eb4-83f3-0075a22b262e,OU=Microsoft Exchange Hosted Organizations,DC=FFO,DC=extest,DC=microsoft,DC=com",,"msExchUnifiedRule","2022-10-06 23:12:33","2022-10-06 23:12:33","2022-10-07 06:12:33","2022-10-07 06:12:33","2d161684-8def-403c-9df6-f20c66c64161","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e - FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration","","New"
,"TenantAllowBlockListItemExpiry",,"True","TenantAdmins","Informational",,,,,"False",,"Activity","Activity",,,,,,"Activity","AuditProtectionAlert",,,,,,"None","ThreatManagement","True",,,,,,,"00000000-0000-0000-0000-000000000000","False",,"","d063f1c3-572d-40ea-a32c-f339cab57a33","0","AuditAlerting","b50db3b4-fb66-4950-a7c0-389dd7d5b09d","A Tenant Allow/Block List entry will be removed due to expiration. -V1.0.0.0","False","Enforce","72922f67-3dfc-4d06-9a67-08daa82aeb53","0","","","d063f1c3-572d-40ea-a32c-f339cab57a33","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Tenant Allow\/Block List entry is about to expire","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Tenant Allow\/Block List entry is about to expire","True","0.20 (15.0.0.0)","Tenant Allow/Block List entry is about to expire","CN=Tenant Allow/Block List entry is about to expire,CN=Configuration,CN=f00ed340-8f84-4eb4-83f3-0075a22b262e,OU=Microsoft Exchange Hosted Organizations,DC=FFO,DC=extest,DC=microsoft,DC=com",,"msExchUnifiedRule","2022-10-06 23:12:31","2022-10-06 23:12:31","2022-10-07 06:12:31","2022-10-07 06:12:31","d063f1c3-572d-40ea-a32c-f339cab57a33","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e - FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration","","New"
,"TenantExceedsThresholdEarlyAlert",,"True","TenantAdmins","High",,,,,"False",,"Activity","Activity",,,,,,"Activity","AuditProtectionAlert",,,,,,"None","ThreatManagement","True",,,,,,,"00000000-0000-0000-0000-000000000000","False",,"","05b9e850-6d9d-4bab-a5c0-f54db2e7e887","0","AuditAlerting","9e6a79f3-b756-47a6-9a6c-3f82cce2a4f5","Suspicious sending patterns have been observed in your tenant, which may lead to your tenant being blocked from sending emails. Investigate any potentially compromised user and admin accounts, new connectors, or open relays to avoid tenant exceed threshold blocks. -V1.0.0.5","False","Enforce","9299d9b5-4795-4f2c-edd4-08daa82ae989","0","","","05b9e850-6d9d-4bab-a5c0-f54db2e7e887","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Suspicious tenant sending patterns observed","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/Suspicious tenant sending patterns observed","True","0.20 (15.0.0.0)","Suspicious tenant sending patterns observed","CN=Suspicious tenant sending patterns observed,CN=Configuration,CN=f00ed340-8f84-4eb4-83f3-0075a22b262e,OU=Microsoft Exchange Hosted Organizations,DC=FFO,DC=extest,DC=microsoft,DC=com",,"msExchUnifiedRule","2022-10-06 23:12:28","2022-10-06 23:12:28","2022-10-07 06:12:28","2022-10-07 06:12:28","05b9e850-6d9d-4bab-a5c0-f54db2e7e887","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e - FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration","","New"
"(Click.IsLookBack -eq 1)",,,"True","TenantAdmins","High",,,,,"False",,"None","MaliciousUrlClick",,,,,,"MaliciousUrlClick","MaliciousUrlClick",,,,,,"None","ThreatManagement","True",,,,,,,"00000000-0000-0000-0000-000000000000","False",,"","a74bb32a-541b-47fb-adfd-f8c62ce3d59b","0","AuditAlerting","e9a4983d-9f4e-47b0-80d1-fb2097adb484","We have detected that one of your users has recently clicked on a link that was found to be malicious. -V1.0.0.5","False","Enforce","8b3fee0a-abb4-413c-016f-08daa82aef19","0","","","a74bb32a-541b-47fb-adfd-f8c62ce3d59b","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/A potentially malicious URL click was detected","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration/A potentially malicious URL click was detected","True","0.20 (15.0.0.0)","A potentially malicious URL click was detected","CN=A potentially malicious URL click was detected,CN=Configuration,CN=f00ed340-8f84-4eb4-83f3-0075a22b262e,OU=Microsoft Exchange Hosted Organizations,DC=FFO,DC=extest,DC=microsoft,DC=com",,"msExchUnifiedRule","2022-10-06 23:12:37","2022-10-06 23:12:37","2022-10-07 06:12:37","2022-10-07 06:12:37","a74bb32a-541b-47fb-adfd-f8c62ce3d59b","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e","FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e - FFO.extest.microsoft.com/Microsoft Exchange Hosted Organizations/f00ed340-8f84-4eb4-83f3-0075a22b262e/Configuration","","New"
